4.5	0.0051893254638671876
4.7	0.007856684499511721
4.9	0.010524043535156256
5.1	0.010166798346557624
5.3	0.006784948933715824
5.5	0.0034030995208740233
5.7	0.004595210811157227
5.9	0.005787322101440432
6.1	0.00589965292114258
6.3	0.004932203270263672
6.5	0.003964753619384765
6.7	0.008133045574951175
6.9	0.012301337530517585
7.1	0.012046367990722664
7.300000000000001	0.00736813695556639
7.5	0.002689905920410156
7.7	0.001786400604248046
7.9	0.0008828952880859359
8.1	0.0008179600369262681
8.3	0.001591594850769046
8.5	0.0023652296646118165
8.7	0.011891177330017055
8.9	0.02141712499542238
9.100000000000001	0.024458567192382787
9.3	0.021015503920898425
9.5	0.017572440649414062
9.7	0.018484706796874997
9.9	0.019396972944335938
10.100000000000001	0.019616774348144527
10.3	0.01914411100830078
10.5	0.01867144766845703
10.7	0.014770832763671889
10.9	0.010870217858886711
11.100000000000001	0.010864571979980496
11.3	0.014753895126953138
11.5	0.018643218273925777
11.7	0.018821601105957028
11.9	0.01899998393798828
12.100000000000001	0.017062419298095672
12.3	0.013008907186279282
12.5	0.00895539507446289
12.700000000000001	0.011887758880615247
12.9	0.014820122686767584
13.1	0.016430691325683592
13.3	0.016719464797363283
13.5	0.01700823826904297
13.700000000000001	0.01702190807861328
13.9	0.017035577888183596
14.100000000000001	0.016333765776367175
14.3	0.014916471743164059
14.5	0.013499177709960938
14.700000000000001	0.011760216284179678
14.9	0.010021254858398434
15.100000000000001	0.00849949138671874
15.3	0.00719492586914062
15.5	0.0058903603515625
15.700000000000001	0.007162014814453132
15.9	0.008433669277343752
16.1	0.008262994360961902
16.3	0.006649990065307611
16.5	0.00503698576965332
16.700000000000003	0.00545103707580567
16.9	0.005865088381958005
17.1	0.005730083872680659
17.3	0.00504602354797363
17.5	0.004361963223266601
